dataset_name,gan_image_id,fold_id,round_id,train_fold_id,test_fold_ids,binary_label,binary_group,seed,image_size,file_path,source_file_256,snapshot_path,source_type
dataset2,diffusion_gan_dataset2_fold2_seed30054_224,2,2,2,"1,3,4,5",0,cocci,30054,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30054.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30054.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30055_224,2,2,2,"1,3,4,5",0,cocci,30055,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30055.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30055.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30056_224,2,2,2,"1,3,4,5",0,cocci,30056,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30056.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30056.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30057_224,2,2,2,"1,3,4,5",0,cocci,30057,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30057.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30057.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30058_224,2,2,2,"1,3,4,5",0,cocci,30058,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30058.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30058.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30059_224,2,2,2,"1,3,4,5",0,cocci,30059,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30059.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30059.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30060_224,2,2,2,"1,3,4,5",0,cocci,30060,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30060.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30060.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30061_224,2,2,2,"1,3,4,5",0,cocci,30061,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30061.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30061.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30062_224,2,2,2,"1,3,4,5",0,cocci,30062,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30062.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30062.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30063_224,2,2,2,"1,3,4,5",0,cocci,30063,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30063.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30063.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30064_224,2,2,2,"1,3,4,5",0,cocci,30064,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30064.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30064.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30065_224,2,2,2,"1,3,4,5",0,cocci,30065,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30065.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30065.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30066_224,2,2,2,"1,3,4,5",0,cocci,30066,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30066.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30066.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30067_224,2,2,2,"1,3,4,5",0,cocci,30067,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30067.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30067.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30068_224,2,2,2,"1,3,4,5",0,cocci,30068,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30068.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30068.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30069_224,2,2,2,"1,3,4,5",0,cocci,30069,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30069.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30069.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30070_224,2,2,2,"1,3,4,5",0,cocci,30070,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30070.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30070.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30071_224,2,2,2,"1,3,4,5",0,cocci,30071,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30071.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30071.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30072_224,2,2,2,"1,3,4,5",0,cocci,30072,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30072.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30072.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30073_224,2,2,2,"1,3,4,5",0,cocci,30073,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30073.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30073.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30074_224,2,2,2,"1,3,4,5",0,cocci,30074,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30074.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30074.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30075_224,2,2,2,"1,3,4,5",0,cocci,30075,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30075.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30075.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30076_224,2,2,2,"1,3,4,5",0,cocci,30076,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30076.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30076.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30077_224,2,2,2,"1,3,4,5",0,cocci,30077,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30077.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30077.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30078_224,2,2,2,"1,3,4,5",0,cocci,30078,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30078.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30078.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30079_224,2,2,2,"1,3,4,5",0,cocci,30079,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30079.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30079.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30080_224,2,2,2,"1,3,4,5",0,cocci,30080,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30080.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30080.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30081_224,2,2,2,"1,3,4,5",0,cocci,30081,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30081.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30081.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30082_224,2,2,2,"1,3,4,5",0,cocci,30082,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30082.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30082.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30083_224,2,2,2,"1,3,4,5",0,cocci,30083,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30083.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30083.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30084_224,2,2,2,"1,3,4,5",0,cocci,30084,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30084.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30084.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30085_224,2,2,2,"1,3,4,5",0,cocci,30085,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30085.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30085.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30086_224,2,2,2,"1,3,4,5",0,cocci,30086,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30086.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30086.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30087_224,2,2,2,"1,3,4,5",0,cocci,30087,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30087.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30087.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30088_224,2,2,2,"1,3,4,5",0,cocci,30088,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30088.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30088.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30089_224,2,2,2,"1,3,4,5",0,cocci,30089,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30089.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30089.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30090_224,2,2,2,"1,3,4,5",0,cocci,30090,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30090.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30090.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30091_224,2,2,2,"1,3,4,5",0,cocci,30091,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30091.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30091.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30092_224,2,2,2,"1,3,4,5",0,cocci,30092,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30092.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30092.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30093_224,2,2,2,"1,3,4,5",0,cocci,30093,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30093.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30093.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30094_224,2,2,2,"1,3,4,5",0,cocci,30094,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30094.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30094.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30095_224,2,2,2,"1,3,4,5",0,cocci,30095,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30095.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30095.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30096_224,2,2,2,"1,3,4,5",0,cocci,30096,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30096.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30096.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30097_224,2,2,2,"1,3,4,5",0,cocci,30097,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30097.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30097.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30098_224,2,2,2,"1,3,4,5",0,cocci,30098,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30098.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30098.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30099_224,2,2,2,"1,3,4,5",0,cocci,30099,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30099.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30099.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30100_224,2,2,2,"1,3,4,5",0,cocci,30100,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30100.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30100.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30101_224,2,2,2,"1,3,4,5",0,cocci,30101,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30101.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30101.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30102_224,2,2,2,"1,3,4,5",0,cocci,30102,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30102.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30102.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30103_224,2,2,2,"1,3,4,5",0,cocci,30103,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30103.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30103.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30104_224,2,2,2,"1,3,4,5",0,cocci,30104,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30104.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30104.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30105_224,2,2,2,"1,3,4,5",0,cocci,30105,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30105.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30105.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30106_224,2,2,2,"1,3,4,5",0,cocci,30106,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30106.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30106.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30107_224,2,2,2,"1,3,4,5",0,cocci,30107,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30107.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30107.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30108_224,2,2,2,"1,3,4,5",0,cocci,30108,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30108.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30108.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30109_224,2,2,2,"1,3,4,5",0,cocci,30109,224,gan_images_224/diffusion_gan/dataset2/fold_2/seed30109.png,gan_images_256/diffusion_gan/dataset2/fold_2/seed30109.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
