dataset_name,gan_patch_id,image_id,species_name,binary_label,binary_group,fold_id,patch_size,x_start,y_start,raw_path,file_path,source_type
dataset2,Staphylococcus_aureus_50_256_768_256,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,256,768,256,Dataset-Bacteria/Staphylococcus aureus/50.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_50_256_768_256.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_50_256_256_512,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,256,256,512,Dataset-Bacteria/Staphylococcus aureus/50.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_50_256_256_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_50_256_512_512,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,256,512,512,Dataset-Bacteria/Staphylococcus aureus/50.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_50_256_512_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_50_256_768_512,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,256,768,512,Dataset-Bacteria/Staphylococcus aureus/50.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_50_256_768_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_50_256_256_768,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,256,256,768,Dataset-Bacteria/Staphylococcus aureus/50.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_50_256_256_768.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_50_256_512_768,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,256,512,768,Dataset-Bacteria/Staphylococcus aureus/50.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_50_256_512_768.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_56_256_256_256,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,256,256,256,Dataset-Bacteria/Staphylococcus aureus/56.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_56_256_256_256.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_56_256_512_256,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,256,512,256,Dataset-Bacteria/Staphylococcus aureus/56.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_56_256_512_256.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_56_256_768_256,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,256,768,256,Dataset-Bacteria/Staphylococcus aureus/56.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_56_256_768_256.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_56_256_256_512,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,256,256,512,Dataset-Bacteria/Staphylococcus aureus/56.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_56_256_256_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_56_256_512_512,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,256,512,512,Dataset-Bacteria/Staphylococcus aureus/56.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_56_256_512_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_56_256_768_512,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,256,768,512,Dataset-Bacteria/Staphylococcus aureus/56.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_56_256_768_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_56_256_256_768,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,256,256,768,Dataset-Bacteria/Staphylococcus aureus/56.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_56_256_256_768.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_56_256_512_768,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,256,512,768,Dataset-Bacteria/Staphylococcus aureus/56.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_56_256_512_768.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_60_256_256_256,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,256,256,256,Dataset-Bacteria/Staphylococcus aureus/60.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_60_256_256_256.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_60_256_512_256,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,256,512,256,Dataset-Bacteria/Staphylococcus aureus/60.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_60_256_512_256.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_60_256_256_512,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,256,256,512,Dataset-Bacteria/Staphylococcus aureus/60.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_60_256_256_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_60_256_512_512,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,256,512,512,Dataset-Bacteria/Staphylococcus aureus/60.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_60_256_512_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_60_256_768_512,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,256,768,512,Dataset-Bacteria/Staphylococcus aureus/60.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_60_256_768_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_60_256_512_768,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,256,512,768,Dataset-Bacteria/Staphylococcus aureus/60.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_60_256_512_768.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_64_256_256_256,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,256,256,256,Dataset-Bacteria/Staphylococcus aureus/64.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_64_256_256_256.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_64_256_512_256,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,256,512,256,Dataset-Bacteria/Staphylococcus aureus/64.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_64_256_512_256.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_64_256_768_256,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,256,768,256,Dataset-Bacteria/Staphylococcus aureus/64.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_64_256_768_256.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_64_256_256_512,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,256,256,512,Dataset-Bacteria/Staphylococcus aureus/64.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_64_256_256_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_64_256_512_512,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,256,512,512,Dataset-Bacteria/Staphylococcus aureus/64.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_64_256_512_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_64_256_768_512,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,256,768,512,Dataset-Bacteria/Staphylococcus aureus/64.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_64_256_768_512.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_64_256_256_768,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,256,256,768,Dataset-Bacteria/Staphylococcus aureus/64.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_64_256_256_768.png,real_cocci_for_gan
dataset2,Staphylococcus_aureus_64_256_512_768,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,256,512,768,Dataset-Bacteria/Staphylococcus aureus/64.png,gan_patches_256/dataset2/fold_1/Staphylococcus_aureus_64_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_05_256_256_256,Enterococcus.faecalis_05,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/05.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_05_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_05_256_512_256,Enterococcus.faecalis_05,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/05.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_05_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_05_256_768_256,Enterococcus.faecalis_05,Enterococcus.faecalis,0,cocci,2,256,768,256,Dataset-Bacteria/Enterococcus faecalis/05.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_05_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_05_256_256_512,Enterococcus.faecalis_05,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/05.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_05_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_05_256_512_512,Enterococcus.faecalis_05,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/05.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_05_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_05_256_768_512,Enterococcus.faecalis_05,Enterococcus.faecalis,0,cocci,2,256,768,512,Dataset-Bacteria/Enterococcus faecalis/05.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_05_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_05_256_256_768,Enterococcus.faecalis_05,Enterococcus.faecalis,0,cocci,2,256,256,768,Dataset-Bacteria/Enterococcus faecalis/05.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_05_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_05_256_512_768,Enterococcus.faecalis_05,Enterococcus.faecalis,0,cocci,2,256,512,768,Dataset-Bacteria/Enterococcus faecalis/05.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_05_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_05_256_768_768,Enterococcus.faecalis_05,Enterococcus.faecalis,0,cocci,2,256,768,768,Dataset-Bacteria/Enterococcus faecalis/05.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_05_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_09_256_256_256,Enterococcus.faecalis_09,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/09.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_09_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_09_256_512_256,Enterococcus.faecalis_09,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/09.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_09_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_09_256_768_256,Enterococcus.faecalis_09,Enterococcus.faecalis,0,cocci,2,256,768,256,Dataset-Bacteria/Enterococcus faecalis/09.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_09_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_09_256_256_512,Enterococcus.faecalis_09,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/09.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_09_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_09_256_512_512,Enterococcus.faecalis_09,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/09.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_09_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_09_256_768_512,Enterococcus.faecalis_09,Enterococcus.faecalis,0,cocci,2,256,768,512,Dataset-Bacteria/Enterococcus faecalis/09.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_09_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_09_256_256_768,Enterococcus.faecalis_09,Enterococcus.faecalis,0,cocci,2,256,256,768,Dataset-Bacteria/Enterococcus faecalis/09.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_09_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_09_256_512_768,Enterococcus.faecalis_09,Enterococcus.faecalis,0,cocci,2,256,512,768,Dataset-Bacteria/Enterococcus faecalis/09.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_09_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_09_256_768_768,Enterococcus.faecalis_09,Enterococcus.faecalis,0,cocci,2,256,768,768,Dataset-Bacteria/Enterococcus faecalis/09.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_09_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_11_256_256_256,Enterococcus.faecalis_11,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/11.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_11_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_11_256_512_256,Enterococcus.faecalis_11,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/11.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_11_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_11_256_256_512,Enterococcus.faecalis_11,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/11.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_11_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_11_256_512_512,Enterococcus.faecalis_11,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/11.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_11_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_15_256_256_256,Enterococcus.faecalis_15,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/15.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_15_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_15_256_512_256,Enterococcus.faecalis_15,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/15.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_15_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_15_256_768_256,Enterococcus.faecalis_15,Enterococcus.faecalis,0,cocci,2,256,768,256,Dataset-Bacteria/Enterococcus faecalis/15.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_15_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_15_256_256_512,Enterococcus.faecalis_15,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/15.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_15_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_15_256_512_512,Enterococcus.faecalis_15,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/15.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_15_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_15_256_768_512,Enterococcus.faecalis_15,Enterococcus.faecalis,0,cocci,2,256,768,512,Dataset-Bacteria/Enterococcus faecalis/15.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_15_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_15_256_256_768,Enterococcus.faecalis_15,Enterococcus.faecalis,0,cocci,2,256,256,768,Dataset-Bacteria/Enterococcus faecalis/15.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_15_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_15_256_512_768,Enterococcus.faecalis_15,Enterococcus.faecalis,0,cocci,2,256,512,768,Dataset-Bacteria/Enterococcus faecalis/15.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_15_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_15_256_768_768,Enterococcus.faecalis_15,Enterococcus.faecalis,0,cocci,2,256,768,768,Dataset-Bacteria/Enterococcus faecalis/15.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_15_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_22_256_256_256,Enterococcus.faecalis_22,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/22.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_22_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_22_256_512_256,Enterococcus.faecalis_22,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/22.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_22_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_22_256_768_256,Enterococcus.faecalis_22,Enterococcus.faecalis,0,cocci,2,256,768,256,Dataset-Bacteria/Enterococcus faecalis/22.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_22_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_22_256_256_512,Enterococcus.faecalis_22,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/22.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_22_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_22_256_512_512,Enterococcus.faecalis_22,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/22.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_22_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_22_256_768_512,Enterococcus.faecalis_22,Enterococcus.faecalis,0,cocci,2,256,768,512,Dataset-Bacteria/Enterococcus faecalis/22.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_22_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_22_256_256_768,Enterococcus.faecalis_22,Enterococcus.faecalis,0,cocci,2,256,256,768,Dataset-Bacteria/Enterococcus faecalis/22.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_22_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_22_256_512_768,Enterococcus.faecalis_22,Enterococcus.faecalis,0,cocci,2,256,512,768,Dataset-Bacteria/Enterococcus faecalis/22.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_22_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_22_256_768_768,Enterococcus.faecalis_22,Enterococcus.faecalis,0,cocci,2,256,768,768,Dataset-Bacteria/Enterococcus faecalis/22.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_22_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_28_256_256_256,Enterococcus.faecalis_28,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/28.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_28_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_28_256_512_256,Enterococcus.faecalis_28,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/28.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_28_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_28_256_768_256,Enterococcus.faecalis_28,Enterococcus.faecalis,0,cocci,2,256,768,256,Dataset-Bacteria/Enterococcus faecalis/28.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_28_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_28_256_256_512,Enterococcus.faecalis_28,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/28.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_28_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_28_256_512_512,Enterococcus.faecalis_28,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/28.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_28_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_28_256_768_512,Enterococcus.faecalis_28,Enterococcus.faecalis,0,cocci,2,256,768,512,Dataset-Bacteria/Enterococcus faecalis/28.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_28_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_28_256_256_768,Enterococcus.faecalis_28,Enterococcus.faecalis,0,cocci,2,256,256,768,Dataset-Bacteria/Enterococcus faecalis/28.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_28_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_28_256_512_768,Enterococcus.faecalis_28,Enterococcus.faecalis,0,cocci,2,256,512,768,Dataset-Bacteria/Enterococcus faecalis/28.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_28_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_28_256_768_768,Enterococcus.faecalis_28,Enterococcus.faecalis,0,cocci,2,256,768,768,Dataset-Bacteria/Enterococcus faecalis/28.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_28_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_40_256_256_256,Enterococcus.faecalis_40,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/40.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_40_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_40_256_512_256,Enterococcus.faecalis_40,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/40.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_40_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_40_256_256_512,Enterococcus.faecalis_40,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/40.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_40_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_40_256_512_512,Enterococcus.faecalis_40,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/40.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_40_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_44_256_256_256,Enterococcus.faecalis_44,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/44.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_44_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_44_256_512_256,Enterococcus.faecalis_44,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/44.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_44_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_44_256_256_512,Enterococcus.faecalis_44,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/44.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_44_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_44_256_512_512,Enterococcus.faecalis_44,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/44.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_44_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_46_256_256_256,Enterococcus.faecalis_46,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/46.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_46_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_46_256_512_256,Enterococcus.faecalis_46,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/46.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_46_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_46_256_256_512,Enterococcus.faecalis_46,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/46.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_46_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_46_256_512_512,Enterococcus.faecalis_46,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/46.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_46_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_47_256_256_256,Enterococcus.faecalis_47,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/47.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_47_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_47_256_512_256,Enterococcus.faecalis_47,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/47.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_47_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_47_256_256_512,Enterococcus.faecalis_47,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/47.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_47_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_47_256_512_512,Enterococcus.faecalis_47,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/47.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_47_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_55_256_256_256,Enterococcus.faecalis_55,Enterococcus.faecalis,0,cocci,2,256,256,256,Dataset-Bacteria/Enterococcus faecalis/55.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_55_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_55_256_512_256,Enterococcus.faecalis_55,Enterococcus.faecalis,0,cocci,2,256,512,256,Dataset-Bacteria/Enterococcus faecalis/55.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_55_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_55_256_256_512,Enterococcus.faecalis_55,Enterococcus.faecalis,0,cocci,2,256,256,512,Dataset-Bacteria/Enterococcus faecalis/55.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_55_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_55_256_512_512,Enterococcus.faecalis_55,Enterococcus.faecalis,0,cocci,2,256,512,512,Dataset-Bacteria/Enterococcus faecalis/55.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_55_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_55_256_768_512,Enterococcus.faecalis_55,Enterococcus.faecalis,0,cocci,2,256,768,512,Dataset-Bacteria/Enterococcus faecalis/55.png,gan_patches_256/dataset2/fold_2/Enterococcus_faecalis_55_256_768_512.png,real_cocci_for_gan
