dataset_name,patch_id,image_id,species_name,binary_label,binary_group,fold_id,patch_size,x_start,y_start,raw_path,file_path,source_type
dataset2,Staphylococcus_aureus_29_224_672_448,Staphylococcus.aureus_29,Staphylococcus.aureus,0,cocci,1,224,672,448,Dataset-Bacteria/Staphylococcus aureus/29.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_29_224_672_448.png,real
dataset2,Staphylococcus_aureus_29_224_448_672,Staphylococcus.aureus_29,Staphylococcus.aureus,0,cocci,1,224,448,672,Dataset-Bacteria/Staphylococcus aureus/29.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_29_224_448_672.png,real
dataset2,Staphylococcus_aureus_30_224_224_224,Staphylococcus.aureus_30,Staphylococcus.aureus,0,cocci,1,224,224,224,Dataset-Bacteria/Staphylococcus aureus/30.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_30_224_224_224.png,real
dataset2,Staphylococcus_aureus_30_224_448_224,Staphylococcus.aureus_30,Staphylococcus.aureus,0,cocci,1,224,448,224,Dataset-Bacteria/Staphylococcus aureus/30.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_30_224_448_224.png,real
dataset2,Staphylococcus_aureus_30_224_224_448,Staphylococcus.aureus_30,Staphylococcus.aureus,0,cocci,1,224,224,448,Dataset-Bacteria/Staphylococcus aureus/30.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_30_224_224_448.png,real
dataset2,Staphylococcus_aureus_30_224_448_448,Staphylococcus.aureus_30,Staphylococcus.aureus,0,cocci,1,224,448,448,Dataset-Bacteria/Staphylococcus aureus/30.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_30_224_448_448.png,real
dataset2,Staphylococcus_aureus_30_224_672_448,Staphylococcus.aureus_30,Staphylococcus.aureus,0,cocci,1,224,672,448,Dataset-Bacteria/Staphylococcus aureus/30.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_30_224_672_448.png,real
dataset2,Staphylococcus_aureus_30_224_448_672,Staphylococcus.aureus_30,Staphylococcus.aureus,0,cocci,1,224,448,672,Dataset-Bacteria/Staphylococcus aureus/30.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_30_224_448_672.png,real
dataset2,Staphylococcus_aureus_35_224_224_224,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,224,224,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_224_224.png,real
dataset2,Staphylococcus_aureus_35_224_448_224,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,448,224,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_448_224.png,real
dataset2,Staphylococcus_aureus_35_224_672_224,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,672,224,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_672_224.png,real
dataset2,Staphylococcus_aureus_35_224_224_448,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,224,448,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_224_448.png,real
dataset2,Staphylococcus_aureus_35_224_448_448,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,448,448,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_448_448.png,real
dataset2,Staphylococcus_aureus_35_224_672_448,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,672,448,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_672_448.png,real
dataset2,Staphylococcus_aureus_35_224_896_448,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,896,448,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_896_448.png,real
dataset2,Staphylococcus_aureus_35_224_224_672,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,224,672,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_224_672.png,real
dataset2,Staphylococcus_aureus_35_224_448_672,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,448,672,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_448_672.png,real
dataset2,Staphylococcus_aureus_35_224_672_672,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,672,672,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_672_672.png,real
dataset2,Staphylococcus_aureus_35_224_448_896,Staphylococcus.aureus_35,Staphylococcus.aureus,0,cocci,1,224,448,896,Dataset-Bacteria/Staphylococcus aureus/35.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_35_224_448_896.png,real
dataset2,Staphylococcus_aureus_46_224_224_224,Staphylococcus.aureus_46,Staphylococcus.aureus,0,cocci,1,224,224,224,Dataset-Bacteria/Staphylococcus aureus/46.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_46_224_224_224.png,real
dataset2,Staphylococcus_aureus_46_224_448_224,Staphylococcus.aureus_46,Staphylococcus.aureus,0,cocci,1,224,448,224,Dataset-Bacteria/Staphylococcus aureus/46.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_46_224_448_224.png,real
dataset2,Staphylococcus_aureus_46_224_672_224,Staphylococcus.aureus_46,Staphylococcus.aureus,0,cocci,1,224,672,224,Dataset-Bacteria/Staphylococcus aureus/46.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_46_224_672_224.png,real
dataset2,Staphylococcus_aureus_46_224_224_448,Staphylococcus.aureus_46,Staphylococcus.aureus,0,cocci,1,224,224,448,Dataset-Bacteria/Staphylococcus aureus/46.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_46_224_224_448.png,real
dataset2,Staphylococcus_aureus_46_224_448_448,Staphylococcus.aureus_46,Staphylococcus.aureus,0,cocci,1,224,448,448,Dataset-Bacteria/Staphylococcus aureus/46.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_46_224_448_448.png,real
dataset2,Staphylococcus_aureus_46_224_672_448,Staphylococcus.aureus_46,Staphylococcus.aureus,0,cocci,1,224,672,448,Dataset-Bacteria/Staphylococcus aureus/46.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_46_224_672_448.png,real
dataset2,Staphylococcus_aureus_46_224_224_672,Staphylococcus.aureus_46,Staphylococcus.aureus,0,cocci,1,224,224,672,Dataset-Bacteria/Staphylococcus aureus/46.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_46_224_224_672.png,real
dataset2,Staphylococcus_aureus_46_224_448_672,Staphylococcus.aureus_46,Staphylococcus.aureus,0,cocci,1,224,448,672,Dataset-Bacteria/Staphylococcus aureus/46.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_46_224_448_672.png,real
dataset2,Staphylococcus_aureus_46_224_672_672,Staphylococcus.aureus_46,Staphylococcus.aureus,0,cocci,1,224,672,672,Dataset-Bacteria/Staphylococcus aureus/46.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_46_224_672_672.png,real
dataset2,Staphylococcus_aureus_49_224_224_224,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,224,224,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_224_224.png,real
dataset2,Staphylococcus_aureus_49_224_448_224,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,448,224,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_448_224.png,real
dataset2,Staphylococcus_aureus_49_224_672_224,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,672,224,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_672_224.png,real
dataset2,Staphylococcus_aureus_49_224_224_448,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,224,448,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_224_448.png,real
dataset2,Staphylococcus_aureus_49_224_448_448,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,448,448,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_448_448.png,real
dataset2,Staphylococcus_aureus_49_224_672_448,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,672,448,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_672_448.png,real
dataset2,Staphylococcus_aureus_49_224_896_448,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,896,448,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_896_448.png,real
dataset2,Staphylococcus_aureus_49_224_224_672,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,224,672,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_224_672.png,real
dataset2,Staphylococcus_aureus_49_224_448_672,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,448,672,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_448_672.png,real
dataset2,Staphylococcus_aureus_49_224_672_672,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,672,672,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_672_672.png,real
dataset2,Staphylococcus_aureus_49_224_448_896,Staphylococcus.aureus_49,Staphylococcus.aureus,0,cocci,1,224,448,896,Dataset-Bacteria/Staphylococcus aureus/49.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_49_224_448_896.png,real
dataset2,Staphylococcus_aureus_50_224_224_224,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,224,224,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_224_224.png,real
dataset2,Staphylococcus_aureus_50_224_448_224,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,448,224,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_448_224.png,real
dataset2,Staphylococcus_aureus_50_224_672_224,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,672,224,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_672_224.png,real
dataset2,Staphylococcus_aureus_50_224_224_448,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,224,448,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_224_448.png,real
dataset2,Staphylococcus_aureus_50_224_448_448,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,448,448,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_448_448.png,real
dataset2,Staphylococcus_aureus_50_224_672_448,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,672,448,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_672_448.png,real
dataset2,Staphylococcus_aureus_50_224_896_448,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,896,448,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_896_448.png,real
dataset2,Staphylococcus_aureus_50_224_224_672,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,224,672,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_224_672.png,real
dataset2,Staphylococcus_aureus_50_224_448_672,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,448,672,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_448_672.png,real
dataset2,Staphylococcus_aureus_50_224_672_672,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,672,672,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_672_672.png,real
dataset2,Staphylococcus_aureus_50_224_448_896,Staphylococcus.aureus_50,Staphylococcus.aureus,0,cocci,1,224,448,896,Dataset-Bacteria/Staphylococcus aureus/50.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_50_224_448_896.png,real
dataset2,Staphylococcus_aureus_56_224_224_224,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,224,224,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_224_224.png,real
dataset2,Staphylococcus_aureus_56_224_448_224,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,448,224,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_448_224.png,real
dataset2,Staphylococcus_aureus_56_224_672_224,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,672,224,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_672_224.png,real
dataset2,Staphylococcus_aureus_56_224_224_448,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,224,448,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_224_448.png,real
dataset2,Staphylococcus_aureus_56_224_448_448,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,448,448,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_448_448.png,real
dataset2,Staphylococcus_aureus_56_224_672_448,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,672,448,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_672_448.png,real
dataset2,Staphylococcus_aureus_56_224_896_448,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,896,448,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_896_448.png,real
dataset2,Staphylococcus_aureus_56_224_224_672,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,224,672,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_224_672.png,real
dataset2,Staphylococcus_aureus_56_224_448_672,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,448,672,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_448_672.png,real
dataset2,Staphylococcus_aureus_56_224_672_672,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,672,672,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_672_672.png,real
dataset2,Staphylococcus_aureus_56_224_448_896,Staphylococcus.aureus_56,Staphylococcus.aureus,0,cocci,1,224,448,896,Dataset-Bacteria/Staphylococcus aureus/56.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_56_224_448_896.png,real
dataset2,Staphylococcus_aureus_60_224_224_224,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,224,224,224,Dataset-Bacteria/Staphylococcus aureus/60.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_60_224_224_224.png,real
dataset2,Staphylococcus_aureus_60_224_448_224,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,224,448,224,Dataset-Bacteria/Staphylococcus aureus/60.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_60_224_448_224.png,real
dataset2,Staphylococcus_aureus_60_224_672_224,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,224,672,224,Dataset-Bacteria/Staphylococcus aureus/60.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_60_224_672_224.png,real
dataset2,Staphylococcus_aureus_60_224_224_448,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,224,224,448,Dataset-Bacteria/Staphylococcus aureus/60.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_60_224_224_448.png,real
dataset2,Staphylococcus_aureus_60_224_448_448,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,224,448,448,Dataset-Bacteria/Staphylococcus aureus/60.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_60_224_448_448.png,real
dataset2,Staphylococcus_aureus_60_224_672_448,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,224,672,448,Dataset-Bacteria/Staphylococcus aureus/60.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_60_224_672_448.png,real
dataset2,Staphylococcus_aureus_60_224_224_672,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,224,224,672,Dataset-Bacteria/Staphylococcus aureus/60.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_60_224_224_672.png,real
dataset2,Staphylococcus_aureus_60_224_448_672,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,224,448,672,Dataset-Bacteria/Staphylococcus aureus/60.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_60_224_448_672.png,real
dataset2,Staphylococcus_aureus_60_224_672_672,Staphylococcus.aureus_60,Staphylococcus.aureus,0,cocci,1,224,672,672,Dataset-Bacteria/Staphylococcus aureus/60.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_60_224_672_672.png,real
dataset2,Staphylococcus_aureus_64_224_224_224,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,224,224,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_224_224.png,real
dataset2,Staphylococcus_aureus_64_224_448_224,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,448,224,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_448_224.png,real
dataset2,Staphylococcus_aureus_64_224_672_224,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,672,224,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_672_224.png,real
dataset2,Staphylococcus_aureus_64_224_224_448,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,224,448,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_224_448.png,real
dataset2,Staphylococcus_aureus_64_224_448_448,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,448,448,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_448_448.png,real
dataset2,Staphylococcus_aureus_64_224_672_448,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,672,448,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_672_448.png,real
dataset2,Staphylococcus_aureus_64_224_896_448,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,896,448,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_896_448.png,real
dataset2,Staphylococcus_aureus_64_224_224_672,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,224,672,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_224_672.png,real
dataset2,Staphylococcus_aureus_64_224_448_672,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,448,672,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_448_672.png,real
dataset2,Staphylococcus_aureus_64_224_672_672,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,672,672,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_672_672.png,real
dataset2,Staphylococcus_aureus_64_224_448_896,Staphylococcus.aureus_64,Staphylococcus.aureus,0,cocci,1,224,448,896,Dataset-Bacteria/Staphylococcus aureus/64.png,patches_224/dataset2/fold_1/Staphylococcus_aureus_64_224_448_896.png,real
dataset2,Clostridium_perfringens_02_224_224_224,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,224,224,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_224_224.png,real
dataset2,Clostridium_perfringens_02_224_448_224,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,448,224,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_448_224.png,real
dataset2,Clostridium_perfringens_02_224_672_224,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,672,224,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_672_224.png,real
dataset2,Clostridium_perfringens_02_224_224_448,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,224,448,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_224_448.png,real
dataset2,Clostridium_perfringens_02_224_448_448,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,448,448,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_448_448.png,real
dataset2,Clostridium_perfringens_02_224_672_448,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,672,448,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_672_448.png,real
dataset2,Clostridium_perfringens_02_224_896_448,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,896,448,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_896_448.png,real
dataset2,Clostridium_perfringens_02_224_224_672,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,224,672,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_224_672.png,real
dataset2,Clostridium_perfringens_02_224_448_672,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,448,672,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_448_672.png,real
dataset2,Clostridium_perfringens_02_224_672_672,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,672,672,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_672_672.png,real
dataset2,Clostridium_perfringens_02_224_896_672,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,896,672,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_896_672.png,real
dataset2,Clostridium_perfringens_02_224_448_896,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,448,896,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_448_896.png,real
dataset2,Clostridium_perfringens_02_224_672_896,Clostridium.perfringens_02,Clostridium.perfringens,1,bacilli,2,224,672,896,Dataset-Bacteria/Clostridium perfringens/02.png,patches_224/dataset2/fold_2/Clostridium_perfringens_02_224_672_896.png,real
dataset2,Clostridium_perfringens_03_224_224_224,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,224,224,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_224_224.png,real
dataset2,Clostridium_perfringens_03_224_448_224,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,448,224,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_448_224.png,real
dataset2,Clostridium_perfringens_03_224_672_224,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,672,224,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_672_224.png,real
dataset2,Clostridium_perfringens_03_224_224_448,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,224,448,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_224_448.png,real
dataset2,Clostridium_perfringens_03_224_448_448,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,448,448,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_448_448.png,real
dataset2,Clostridium_perfringens_03_224_672_448,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,672,448,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_672_448.png,real
dataset2,Clostridium_perfringens_03_224_896_448,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,896,448,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_896_448.png,real
dataset2,Clostridium_perfringens_03_224_224_672,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,224,672,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_224_672.png,real
dataset2,Clostridium_perfringens_03_224_448_672,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,448,672,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_448_672.png,real
dataset2,Clostridium_perfringens_03_224_672_672,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,672,672,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_672_672.png,real
dataset2,Clostridium_perfringens_03_224_896_672,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,896,672,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_896_672.png,real
dataset2,Clostridium_perfringens_03_224_448_896,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,448,896,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_448_896.png,real
dataset2,Clostridium_perfringens_03_224_672_896,Clostridium.perfringens_03,Clostridium.perfringens,1,bacilli,2,224,672,896,Dataset-Bacteria/Clostridium perfringens/03.png,patches_224/dataset2/fold_2/Clostridium_perfringens_03_224_672_896.png,real
dataset2,Clostridium_perfringens_08_224_224_224,Clostridium.perfringens_08,Clostridium.perfringens,1,bacilli,2,224,224,224,Dataset-Bacteria/Clostridium perfringens/08.png,patches_224/dataset2/fold_2/Clostridium_perfringens_08_224_224_224.png,real
