dataset_name,gan_image_id,fold_id,round_id,train_fold_id,test_fold_ids,binary_label,binary_group,seed,image_size,file_path,snapshot_path,source_type
dataset2,diffusion_gan_dataset2_fold2_seed30040_256,2,2,2,"1,3,4,5",0,cocci,30040,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30040.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30041_256,2,2,2,"1,3,4,5",0,cocci,30041,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30041.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30042_256,2,2,2,"1,3,4,5",0,cocci,30042,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30042.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30043_256,2,2,2,"1,3,4,5",0,cocci,30043,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30043.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30044_256,2,2,2,"1,3,4,5",0,cocci,30044,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30044.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30045_256,2,2,2,"1,3,4,5",0,cocci,30045,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30045.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30046_256,2,2,2,"1,3,4,5",0,cocci,30046,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30046.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30047_256,2,2,2,"1,3,4,5",0,cocci,30047,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30047.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30048_256,2,2,2,"1,3,4,5",0,cocci,30048,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30048.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30049_256,2,2,2,"1,3,4,5",0,cocci,30049,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30049.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30050_256,2,2,2,"1,3,4,5",0,cocci,30050,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30050.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30051_256,2,2,2,"1,3,4,5",0,cocci,30051,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30051.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30052_256,2,2,2,"1,3,4,5",0,cocci,30052,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30052.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30053_256,2,2,2,"1,3,4,5",0,cocci,30053,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30053.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30054_256,2,2,2,"1,3,4,5",0,cocci,30054,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30054.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30055_256,2,2,2,"1,3,4,5",0,cocci,30055,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30055.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30056_256,2,2,2,"1,3,4,5",0,cocci,30056,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30056.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30057_256,2,2,2,"1,3,4,5",0,cocci,30057,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30057.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30058_256,2,2,2,"1,3,4,5",0,cocci,30058,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30058.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30059_256,2,2,2,"1,3,4,5",0,cocci,30059,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30059.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30060_256,2,2,2,"1,3,4,5",0,cocci,30060,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30060.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30061_256,2,2,2,"1,3,4,5",0,cocci,30061,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30061.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30062_256,2,2,2,"1,3,4,5",0,cocci,30062,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30062.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30063_256,2,2,2,"1,3,4,5",0,cocci,30063,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30063.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30064_256,2,2,2,"1,3,4,5",0,cocci,30064,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30064.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30065_256,2,2,2,"1,3,4,5",0,cocci,30065,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30065.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30066_256,2,2,2,"1,3,4,5",0,cocci,30066,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30066.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30067_256,2,2,2,"1,3,4,5",0,cocci,30067,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30067.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30068_256,2,2,2,"1,3,4,5",0,cocci,30068,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30068.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30069_256,2,2,2,"1,3,4,5",0,cocci,30069,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30069.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30070_256,2,2,2,"1,3,4,5",0,cocci,30070,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30070.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30071_256,2,2,2,"1,3,4,5",0,cocci,30071,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30071.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30072_256,2,2,2,"1,3,4,5",0,cocci,30072,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30072.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30073_256,2,2,2,"1,3,4,5",0,cocci,30073,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30073.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30074_256,2,2,2,"1,3,4,5",0,cocci,30074,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30074.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30075_256,2,2,2,"1,3,4,5",0,cocci,30075,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30075.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30076_256,2,2,2,"1,3,4,5",0,cocci,30076,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30076.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30077_256,2,2,2,"1,3,4,5",0,cocci,30077,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30077.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30078_256,2,2,2,"1,3,4,5",0,cocci,30078,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30078.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30079_256,2,2,2,"1,3,4,5",0,cocci,30079,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30079.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30080_256,2,2,2,"1,3,4,5",0,cocci,30080,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30080.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30081_256,2,2,2,"1,3,4,5",0,cocci,30081,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30081.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30082_256,2,2,2,"1,3,4,5",0,cocci,30082,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30082.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30083_256,2,2,2,"1,3,4,5",0,cocci,30083,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30083.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30084_256,2,2,2,"1,3,4,5",0,cocci,30084,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30084.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30085_256,2,2,2,"1,3,4,5",0,cocci,30085,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30085.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30086_256,2,2,2,"1,3,4,5",0,cocci,30086,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30086.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30087_256,2,2,2,"1,3,4,5",0,cocci,30087,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30087.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30088_256,2,2,2,"1,3,4,5",0,cocci,30088,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30088.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30089_256,2,2,2,"1,3,4,5",0,cocci,30089,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30089.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30090_256,2,2,2,"1,3,4,5",0,cocci,30090,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30090.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30091_256,2,2,2,"1,3,4,5",0,cocci,30091,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30091.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30092_256,2,2,2,"1,3,4,5",0,cocci,30092,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30092.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30093_256,2,2,2,"1,3,4,5",0,cocci,30093,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30093.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30094_256,2,2,2,"1,3,4,5",0,cocci,30094,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30094.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30095_256,2,2,2,"1,3,4,5",0,cocci,30095,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30095.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30096_256,2,2,2,"1,3,4,5",0,cocci,30096,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30096.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30097_256,2,2,2,"1,3,4,5",0,cocci,30097,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30097.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30098_256,2,2,2,"1,3,4,5",0,cocci,30098,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30098.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30099_256,2,2,2,"1,3,4,5",0,cocci,30099,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30099.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30100_256,2,2,2,"1,3,4,5",0,cocci,30100,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30100.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30101_256,2,2,2,"1,3,4,5",0,cocci,30101,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30101.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30102_256,2,2,2,"1,3,4,5",0,cocci,30102,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30102.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30103_256,2,2,2,"1,3,4,5",0,cocci,30103,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30103.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
dataset2,diffusion_gan_dataset2_fold2_seed30104_256,2,2,2,"1,3,4,5",0,cocci,30104,256,gan_images_256/diffusion_gan/dataset2/fold_2/seed30104.png,checkpoints/40_train_diffusion_gan_make_images_dataset2/fold_2/00000-fold_2_minority_256-mirror-auto1-batch8-target0.6-ada_kimg100-ts_dist-priority-image_augno-noise_sd0.05-dg_d2_f2/network-snapshot-000160.pkl,diffusion_gan_generated
